game_label,adversary_model,adversary_elo,run_count,adversary_utility_mean,adversary_utility_std,baseline_mean_utility_mean,baseline_mean_utility_std,mean_utility,consensus_rate
game1,amazon-nova-micro-v1.0,1240.0,14,55.49428571428571,35.21286690407919,78.87714285714286,16.78687006542335,68.97142857142858,1.0
game1,gpt-4o-mini-2024-07-18,1317.0,7,81.57142857142857,18.210410418742562,86.57142857142857,11.178210096092348,84.07142857142857,1.0
game1,claude-sonnet-4-20250514,1389.0,15,76.001,25.29114075549551,77.019,19.48158986251966,76.51,1.0
game1,gemini-2.5-pro,1448.0,3,79.66666666666667,19.139836293274126,65.66666666666667,31.53305144341939,72.66666666666667,1.0
game1,claude-opus-4-6-thinking,1504.0,7,62.41428571428571,14.006002114739783,47.871428571428574,4.727477934274006,55.142857142857146,1.0
