game_label,n_agents,adversary_model,adversary_elo,run_count,adversary_utility_mean,adversary_utility_std,baseline_mean_utility_mean,baseline_mean_utility_std,mean_utility,consensus_rate
game1,2,amazon-nova-micro-v1.0,1240.0,13,59.76307692307692,32.66342077018659,77.2523076923077,16.286218178696444,68.50769230769231,1.0
game1,2,gpt-4o-mini-2024-07-18,1317.0,7,81.57142857142857,18.210410418742562,86.57142857142857,11.178210096092348,84.07142857142857,1.0
game1,2,claude-sonnet-4-20250514,1389.0,14,74.28678571428573,25.325411045881516,75.37750000000001,19.110213011532707,74.83214285714287,1.0
game1,2,gemini-2.5-pro,1448.0,3,79.66666666666667,19.139836293274126,65.66666666666667,31.53305144341939,72.66666666666667,1.0
game1,2,claude-opus-4-6-thinking,1504.0,7,62.41428571428571,14.006002114739783,47.871428571428574,4.727477934274006,55.142857142857146,1.0
game1,4,amazon-nova-micro-v1.0,1240.0,1,0.0,,100.0,,75.0,1.0
game1,4,claude-sonnet-4-20250514,1389.0,1,100.0,,100.0,,100.0,1.0
