game_label,competition_key,competition_value,run_count,elo_variance_mean,elo_variance_std,elo_std_mean,elo_std_std,utility_gini_mean,utility_gini_std,utility_gini_raw_mean,utility_gini_raw_std,utility_gini_correction_factor_mean,utility_std_mean,utility_std_std,utility_variance_mean,utility_variance_std,utility_range_mean,utility_range_std,payoff_elo_slope_mean,payoff_elo_slope_std,payoff_elo_abs_slope_mean,payoff_elo_abs_slope_std,payoff_elo_r_squared_mean,payoff_elo_correlation_mean,payoff_elo_fit_agent_count_mean,mean_utility,consensus_rate,elo_variance_sem,elo_std_sem,utility_gini_sem,utility_gini_raw_sem,utility_std_sem,utility_variance_sem,utility_range_sem,payoff_elo_slope_sem,payoff_elo_abs_slope_sem
game2,"rho=-0.191, theta=0.80",-0.15304454606044765,18,5384.54012345679,3940.8512611734855,68.2602590837623,27.707918552750797,0.06853835713519602,0.025495010114604283,0.05711529761266335,0.021245841762170238,1.2,7.802921412211074,2.7532490090550548,68.04483044290123,42.782722483617874,22.99683333333333,7.935742288939992,8.541342500142738,6.4873471671509275,8.541342500142738,6.4873471671509275,0.3804825142383169,0.5740644723013203,6.0,72.39412037037037,1.0,928.86755014111,6.530819033738213,0.0060092315128187695,0.005007692927348975,0.6489470148659905,10.08398439526279,1.870472395419441,1.5290823912679201,1.5290823912679201
game2,"rho=-0.320, theta=0.20",-0.06396045484573641,18,5475.013888888889,4125.56088619655,67.38771261262711,31.44592127211375,0.07442888259940734,0.06189005290581958,0.05582166194955551,0.046417539679364676,1.3333333333333333,8.023444912141503,6.014058026899052,98.53517921180556,136.99893605928816,20.12288888888889,14.794350642326437,7.2525699454243515,14.02456185873177,10.14275248046249,11.97728210699666,0.49032869089033926,0.3756050970016241,4.0,80.32018055555555,1.0,972.4040262758544,7.411874724056647,0.01458762536589974,0.010940719024424802,1.4175270710899028,32.29095890095496,3.487061887480193,3.3056209311598157,2.8230724660138793
game2,"rho=-0.320, theta=0.80",-0.25584181938294565,18,5416.788194444444,4071.070101089715,67.75227361895166,29.580913013719154,0.0953423574488591,0.028596434350282852,0.07150676808664433,0.021447325762712136,1.3333333333333333,9.621636203048382,2.7048277444217974,99.48552673263887,47.687600032440244,24.944166666666664,7.658650074953694,12.007873734870401,10.018208694048049,12.007873734870401,10.018208694048049,0.4930951770244402,0.6377280995282687,4.0,72.20493055555556,1.0,959.5604250554471,6.9722880618967364,0.0067402442156136435,0.0050551831617102316,0.6375340133407223,11.240075120483441,1.8051611342448726,2.3613144343011343,2.3613144343011343
game2,"rho=-1.000, theta=0.20",-0.2,20,6121.1,5509.290064589944,67.5,40.58584145137056,0.11790544597232974,0.13758289003067534,0.05895272298616487,0.06879144501533767,2.0,8.455803249999999,8.838390265236782,145.71189395931125,257.94854655709764,16.911606499999998,17.676780530473565,29.769002627527577,112.63108109838338,42.30010915143066,108.32877195267473,1.0,0.5,2.0,81.41807324999999,1.0,1231.9147092187322,9.075270040929329,0.030764469464946816,0.015382234732473408,1.9763241444741841,57.679048479893964,3.9526482889483683,25.185075371527688,24.22304980052533
game2,"rho=-1.000, theta=0.80",-0.8,20,5573.4625,5082.496483206773,64.225,39.04938674631341,0.1411409414582603,0.10600014410764483,0.07057047072913016,0.053000072053822414,2.0,10.225539977500002,7.399023402512859,156.56993777683704,222.51738838446067,20.451079955000004,14.798046805025718,16.073508311287846,55.23902631074728,32.23350770084623,47.2188764339899,1.0,0.4,2.0,74.0900748925,1.0,1136.4807631853962,8.731708324443611,0.02370235278494676,0.01185117639247338,1.654471929513054,49.75640066033762,3.308943859026108,12.351821784173033,10.558461752756427
game2,"rho=0.900, theta=0.20",0.18000000000000002,83,5381.077450635877,3885.763710443598,67.08723259740131,29.851583253313244,0.024548339330550582,0.028842024670492385,0.0182980790038113,0.017360976084688173,1.3582329317269077,3.29368430560174,3.0125716194591243,19.81459963646586,57.08915501248897,8.962987951807227,7.416826514664716,0.8033735766889596,13.868664953116282,5.156977583943799,12.886985976505086,0.41830250858579177,0.3421301545000592,5.566265060240964,93.40932891566266,1.0,426.5179781716349,3.2766369453205613,0.0031658234945609893,0.001905614692634509,0.33067269447587383,6.266348853382573,0.8141024738540867,1.5222837456237621,1.4145304792085978
game2,"rho=0.900, theta=0.80",0.7200000000000001,79,5794.045237341772,3915.5964475761766,70.5884538574569,28.66560480943629,0.018383211077553866,0.01086495707581508,0.013668455279554704,0.006302942062587621,1.3620253164556961,2.3437848682014866,1.083180611277507,6.651756096492616,6.113938155688478,6.263203797468355,2.885683422294162,1.6478074492923085,4.94047156029023,2.8241405921729203,4.3681021310205095,0.462813427575925,0.4288660585970558,5.493670886075949,91.50640611814346,1.0,440.5390188076877,3.225132514382361,0.0012224031750080139,0.000709136385485505,0.1218673400265978,0.6878717845975076,0.3246647504325964,0.5558464777351653,0.4914498857620357
game3,"sigma=0.20, alpha=0.20",0.04000000000000001,18,5500.291666666667,5055.595695867454,64.47222222222223,37.71817794793935,0.5405299763788886,0.5782183978405403,0.2702649881894443,0.28910919892027015,2.0,9.935083333333333,12.052595332236415,235.90065429166665,318.1558277738091,19.870166666666666,24.10519066447283,19.618250546822097,33.66778096083871,19.82239906955469,33.54093159258408,1.0,0.6111111111111112,2.0,15.072027777777777,0.9444444444444444,1191.6153331618,8.890259800329606,0.13628738337328902,0.06814369168664451,2.8408239634405663,74.99004776429325,5.681647926881133,7.935572074970797,7.905673392143437
game3,"sigma=0.20, alpha=0.80",0.16000000000000003,17,5823.132352941177,5018.656422008695,66.1470588235294,39.219639812966456,0.11938724963770575,0.29813831048910094,0.059693624818852875,0.14906915524455047,2.0,1.16,1.9905252133545055,5.074720588235294,17.574953334973692,2.32,3.981050426709011,4.706318222967223,27.35999176747774,8.950583852317665,26.21035881917334,1.0,0.0,2.0,19.165882352941175,1.0,1217.2029721544852,9.512159855737668,0.0723091614817504,0.0361545807408752,0.48277327677151505,4.262552292082229,0.9655465535430301,6.635772704314139,6.356945758634768
game3,"sigma=0.50, alpha=0.20",0.1,10,6134.8,6555.989321477982,64.4,46.99219793398333,0.4774103168369466,0.640545121597813,0.2387051584184733,0.3202725607989065,2.0,10.95,11.978220977164254,249.03249999999997,341.7097445444989,21.9,23.956441954328508,4.842577965022801,26.973321396489897,18.933585548988063,18.849519889228546,1.0,0.3,2.0,30.54,1.0,2073.1858571612274,14.860237772884613,0.20255815283586018,0.10127907641793009,3.7878460604646773,108.05810914349125,7.575692120929355,8.529713167266175,5.960741565060697
game3,"sigma=0.50, alpha=0.80",0.4,6,1126.5833333333333,1162.2961828495638,28.166666666666668,19.99666638884258,0.12957703149692434,0.16299081099670085,0.06478851574846217,0.08149540549835042,2.0,3.9166666666666665,4.375119045999396,31.291666666666668,56.11983086812243,7.833333333333333,8.750238091998792,12.41352075222492,54.28912231305973,30.299699614013793,45.06148291437046,1.0,0.3333333333333333,2.0,34.5,1.0,474.505429661008,8.163604868221173,0.06654071995072174,0.03327035997536087,1.7861348711051408,22.910825013032113,3.5722697422102816,22.163441375090198,18.39627336555831
