game_label,run_count,elo_variance_mean,elo_variance_std,elo_std_mean,elo_std_std,utility_gini_mean,utility_gini_std,utility_gini_raw_mean,utility_gini_raw_std,utility_gini_correction_factor_mean,utility_std_mean,utility_std_std,utility_variance_mean,utility_variance_std,utility_range_mean,utility_range_std,payoff_elo_slope_mean,payoff_elo_slope_std,payoff_elo_abs_slope_mean,payoff_elo_abs_slope_std,payoff_elo_r_squared_mean,payoff_elo_correlation_mean,payoff_elo_fit_agent_count_mean,mean_utility,consensus_rate,elo_variance_sem,elo_std_sem,utility_gini_sem,utility_gini_raw_sem,utility_std_sem,utility_variance_sem,utility_range_sem,payoff_elo_slope_sem,payoff_elo_abs_slope_sem
game1,269,5402.394202292441,4197.606509509455,66.15171273467597,32.09633546799219,0.15613397600935539,0.14820523524362966,0.11285096352857592,0.11188499469911281,1.5142503097893432,8.461082394282252,7.106103005097106,121.89889512783469,207.24475743803976,21.54658770055762,18.822845120501615,6.0710140545595195,42.43694980205889,15.713240270112953,39.87558446631849,0.6463331548878831,0.29903177968427624,4.171003717472119,55.58621452707559,0.9925650557620818,255.93258586606308,1.9569481118676484,0.009036232674230107,0.006821748524565986,0.43326674699140416,12.635935873965716,1.1476491219776959,2.5874264951953525,2.431257294428522
game2,304,5586.3016968201755,4013.7651702381386,68.49769017002787,29.955297498407155,0.055254905517416006,0.06502460508530446,0.039721587970586135,0.03956498755354492,1.3859649122807016,5.918059495777265,5.33440366441198,63.38568583974454,118.89625183119595,15.53250502993421,13.30745218917222,6.2936081645323485,33.76627415191856,10.293449566360401,32.76578562279463,0.4969549185198172,0.4223500377368825,5.2631578947368425,84.76884151705043,1.0,230.2052205285707,1.71805413972702,0.003729416873822146,0.002269207663794037,0.305949032858222,6.819167717078235,0.7632347274815896,1.936628641159244,1.8792466886247328
game3,51,5217.764705882353,5191.494851536445,60.745098039215684,39.47598922750633,0.33942525835317655,0.5086667513805225,0.16971262917658828,0.25433337569026127,2.0,6.501009803921568,9.854072736939887,137.46190249509803,262.939411559754,13.002019607843136,19.708145473879775,10.902800466604274,33.14588379508841,17.256807096379376,30.26788318907519,1.0,0.3137254901960784,2.0,21.75522549019608,0.9803921568627451,726.9546846940433,5.527744151258137,0.07122759213653729,0.035613796068268644,1.3798461800100306,36.81888213131678,2.759692360020061,4.641352094576904,4.2383514015348185
