game_label,n_agents,competition_key,competition_value,adversary_model,adversary_elo,adversary_position,run_count,adversary_utility_mean,adversary_utility_std,baseline_mean_utility_mean,baseline_mean_utility_std,mean_utility,consensus_rate
game1,4,comp=0.50,0.5,gpt-4o-mini-2024-07-18,1317.0,last,2,20.950000000000003,9.828784258493014,41.36666666666667,8.53242182631767,36.2625,1.0
game1,4,comp=0.50,0.5,claude-sonnet-4-20250514,1389.0,first,2,56.5,6.363961030678928,50.166666666666664,2.1213203435596424,51.75,1.0
game1,4,comp=0.50,0.5,claude-sonnet-4-20250514,1389.0,last,2,27.5,27.577164466275352,59.0,4.242640687119285,51.125,1.0
game1,4,comp=0.50,0.5,gemini-2.5-pro,1448.0,first,1,71.0,,28.666666666666668,,39.25,1.0
game1,4,comp=0.50,0.5,claude-opus-4-6-thinking,1504.0,first,2,38.0,12.727922061357855,47.83333333333333,4.006938426723765,45.375,1.0
game1,4,comp=0.50,0.5,claude-opus-4-6-thinking,1504.0,last,2,69.0,7.0710678118654755,47.5,1.6499158227686075,52.875,1.0
game1,4,comp=0.75,0.75,amazon-nova-micro-v1.0,1240.0,first,2,17.5,24.748737341529164,31.85,1.2020815280171329,28.2625,1.0
game1,4,comp=0.75,0.75,amazon-nova-micro-v1.0,1240.0,last,2,18.0,8.909545442950497,30.15,0.21213203435596603,27.112500000000004,1.0
game1,4,comp=0.75,0.75,gpt-4o-mini-2024-07-18,1317.0,first,2,39.150000000000006,8.2731493398826,37.8,5.091168824543137,38.1375,1.0
game1,4,comp=0.75,0.75,gpt-4o-mini-2024-07-18,1317.0,last,2,9.450000000000001,13.36431816442575,13.95,19.728279195104676,12.825,0.5
game1,4,comp=0.75,0.75,claude-sonnet-4-20250514,1389.0,first,2,36.95,0.07071067811865826,33.25,1.7677669529663689,34.175,1.0
game1,4,comp=0.75,0.75,claude-sonnet-4-20250514,1389.0,last,2,25.561,17.591402502358928,32.57683333333333,8.61232489259175,30.822875000000003,1.0
game1,4,comp=0.75,0.75,gemini-2.5-pro,1448.0,first,1,45.9,,32.400000000000006,,35.775,1.0
game1,4,comp=0.75,0.75,claude-opus-4-6-thinking,1504.0,first,2,44.5,12.020815280171307,37.016666666666666,2.3805928299947077,38.8875,1.0
game1,4,comp=0.75,0.75,claude-opus-4-6-thinking,1504.0,last,2,23.5,33.23401871576773,21.0,29.698484809834994,21.625,0.5
game1,4,comp=1.00,1.0,amazon-nova-micro-v1.0,1240.0,first,2,44.0,14.142135623730951,17.0,7.0710678118654755,23.75,1.0
game1,4,comp=1.00,1.0,amazon-nova-micro-v1.0,1240.0,last,2,4.3,0.9899494936611667,30.233333333333334,2.0270394394014364,23.75,1.0
game1,4,comp=1.00,1.0,gpt-4o-mini-2024-07-18,1317.0,first,2,25.92,16.0371817973109,18.36,5.345727265770297,20.25,1.0
game1,4,comp=1.00,1.0,gpt-4o-mini-2024-07-18,1317.0,last,2,0.7290000000000001,1.0309616869699865,25.407000000000004,2.2528422048603405,19.2375,1.0
game1,4,comp=1.00,1.0,claude-sonnet-4-20250514,1389.0,first,2,33.3,17.819090885900998,18.9,5.939696961966999,22.5,1.0
game1,4,comp=1.00,1.0,claude-opus-4-6-thinking,1504.0,first,2,52.6,12.16223663640862,14.133333333333333,6.411101482758031,23.75,1.0
game1,4,comp=1.00,1.0,claude-opus-4-6-thinking,1504.0,last,2,31.950000000000003,3.181980515339468,19.35,1.0606601717798212,22.5,1.0
game1,6,comp=0.00,0.0,amazon-nova-micro-v1.0,1240.0,first,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,6,comp=0.00,0.0,amazon-nova-micro-v1.0,1240.0,last,2,100.0,0.0,90.0,14.142135623730951,91.66666666666666,1.0
game1,6,comp=0.00,0.0,gpt-4o-mini-2024-07-18,1317.0,first,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,6,comp=0.00,0.0,gpt-4o-mini-2024-07-18,1317.0,last,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,6,comp=0.00,0.0,claude-sonnet-4-20250514,1389.0,first,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,6,comp=0.00,0.0,claude-sonnet-4-20250514,1389.0,last,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,6,comp=0.00,0.0,claude-opus-4-6-thinking,1504.0,first,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,6,comp=0.00,0.0,claude-opus-4-6-thinking,1504.0,last,2,100.0,0.0,100.0,0.0,100.0,1.0
game1,6,comp=0.25,0.25,amazon-nova-micro-v1.0,1240.0,first,2,24.3,21.637467504308354,37.19,3.9739401102683978,35.04166666666667,1.0
game1,6,comp=0.25,0.25,amazon-nova-micro-v1.0,1240.0,last,2,8.7,4.666904755831214,30.17,6.264966081312812,26.59166666666667,1.0
game1,6,comp=0.25,0.25,gpt-4o-mini-2024-07-18,1317.0,first,1,53.0,,38.0,,40.5,1.0
game1,6,comp=0.25,0.25,gpt-4o-mini-2024-07-18,1317.0,last,2,15.840000000000002,1.7819090885900994,43.614000000000004,12.651554528989708,38.985,1.0
game1,6,comp=0.25,0.25,claude-sonnet-4-20250514,1389.0,first,2,58.150000000000006,3.04055915910216,39.370000000000005,14.184562030602137,42.5,1.0
game1,6,comp=0.25,0.25,claude-sonnet-4-20250514,1389.0,last,2,59.58,43.020376567389555,45.09,2.6728636328851505,47.505,1.0
game1,6,comp=0.25,0.25,claude-opus-4-6-thinking,1504.0,first,2,59.0,7.0710678118654755,42.55,7.283199846221445,45.29166666666667,1.0
game1,6,comp=0.25,0.25,claude-opus-4-6-thinking,1504.0,last,2,63.0,12.727922061357855,49.760000000000005,1.923330444827411,51.96666666666667,1.0
game1,6,comp=0.50,0.5,amazon-nova-micro-v1.0,1240.0,first,1,48.6,,20.700000000000003,,25.35,1.0
game1,6,comp=0.50,0.5,gpt-4o-mini-2024-07-18,1317.0,first,2,40.370000000000005,4.765899705197334,25.4,13.010764773832477,27.895000000000003,1.0
game1,6,comp=0.50,0.5,gpt-4o-mini-2024-07-18,1317.0,last,1,3.24,,23.652,,20.25,1.0
game1,6,comp=0.50,0.5,claude-sonnet-4-20250514,1389.0,first,1,35.0,,23.4,,25.333333333333332,1.0
game1,6,comp=0.50,0.5,claude-sonnet-4-20250514,1389.0,last,1,29.0,,34.2,,33.333333333333336,1.0
game1,6,comp=0.50,0.5,claude-opus-4-6-thinking,1504.0,first,2,32.85,4.454772721475249,36.36,0.0,35.775,1.0
game1,6,comp=0.50,0.5,claude-opus-4-6-thinking,1504.0,last,2,36.65,42.92138161802344,33.32,6.901362184380706,33.875,1.0
